collection_ID	collection_start_date	sex	collection_comment	developmental_stage	collection_end_date	GPS_qualifier	trap_duration	f2	species_identification_method	attractant	duration.check	trap_number	species	GPS_latitude	sample_count	trap_type	GPS_longitude	NotEmpty	repeateInstance	sample_ID
soroti_collection_00206	2016-11-08	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2016-11-08	IA	1		MORPHO	none	0	12	Anopheles funestus sensu lato	1.717417	135	PSC	33.736604	notEmpty	TRUE	soroti_sample_00390
soroti_collection_00206	2016-11-08	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2016-11-08	IA	1		MORPHO	none	0	12	Anopheles gambiae sensu lato	1.717417	7	PSC	33.736604	notEmpty	TRUE	soroti_sample_00391
soroti_collection_00206	2016-11-08	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2016-11-08	IA	1		MORPHO	none	0	12	Anopheles funestus sensu lato	1.717417	523	PSC	33.736604	notEmpty	TRUE	soroti_sample_00392
soroti_collection_00206	2016-11-08	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2016-11-08	IA	1		MORPHO	none	0	12	Mansonia genus sp.	1.717417	2	PSC	33.736604	notEmpty	TRUE	soroti_sample_00393
soroti_collection_00048	2016-11-08	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-11-11	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	4	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00394
soroti_collection_00048	2016-11-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-11-11	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	8	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00395
soroti_collection_00048	2016-11-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-11-11	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	407	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00396
soroti_collection_00048	2016-11-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-11-11	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	96	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00397
soroti_collection_00103	2016-11-08	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-11-11	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	3	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00398
soroti_collection_00103	2016-11-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-11-11	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	3	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00399
soroti_collection_00103	2016-11-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-11-11	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	2	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00400
soroti_collection_00103	2016-11-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-11-11	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	24	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00401
soroti_collection_00103	2016-11-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-11-11	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	67	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00402
soroti_collection_00138	2016-11-09	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2016-11-11	IA	1		MORPHO	none	2	3	Anopheles funestus sensu lato	1.717417	14	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00403
soroti_collection_00138	2016-11-09	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2016-11-11	IA	1		MORPHO	none	2	3	Mansonia genus sp.	1.717417	18	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00404
soroti_collection_00138	2016-11-09	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2016-11-11	IA	1		MORPHO	none	2	3	Mansonia genus sp.	1.717417	2	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00405
soroti_collection_00049	2016-12-05	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-12-08	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	1	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00406
soroti_collection_00049	2016-12-05	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-12-08	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	1	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00407
soroti_collection_00049	2016-12-05	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-12-08	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	2	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00408
soroti_collection_00049	2016-12-05	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-12-08	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	362	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00409
soroti_collection_00049	2016-12-05	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-12-08	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	3	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00410
soroti_collection_00104	2016-12-05	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-12-08	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	1	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00411
soroti_collection_00104	2016-12-05	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-12-08	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	3	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00412
soroti_collection_00104	2016-12-05	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-12-08	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	41	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00413
soroti_collection_00104	2016-12-05	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-12-08	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	1	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00414
soroti_collection_00104	2016-12-05	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2016-12-08	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	1	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00415
soroti_collection_00207	2016-12-09	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2016-12-09	IA	1		MORPHO	none	0	12	Anopheles funestus sensu lato	1.717417	24	PSC	33.736604	notEmpty	TRUE	soroti_sample_00416
soroti_collection_00207	2016-12-09	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2016-12-09	IA	1		MORPHO	none	0	12	Anopheles funestus sensu lato	1.717417	118	PSC	33.736604	notEmpty	TRUE	soroti_sample_00417
soroti_collection_00207	2016-12-09	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2016-12-09	IA	1		MORPHO	none	0	12	Anopheles gambiae sensu lato	1.717417	6	PSC	33.736604	notEmpty	TRUE	soroti_sample_00418
soroti_collection_00207	2016-12-09	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2016-12-09	IA	1		MORPHO	none	0	12	Anopheles gambiae sensu lato	1.717417	2	PSC	33.736604	notEmpty	TRUE	soroti_sample_00419
soroti_collection_00207	2016-12-09	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2016-12-09	IA	1		MORPHO	none	0	12	Culex sp.	1.717417	1	PSC	33.736604	notEmpty	TRUE	soroti_sample_00420
soroti_collection_00139	2016-12-07	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2016-12-10	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	1	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00421
soroti_collection_00139	2016-12-07	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2016-12-10	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	17	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00422
soroti_collection_00050	2017-01-10	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-01-13	IA	1	remove	MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	28	HLC-IN	33.736604	notEmpty	FALSE	soroti_sample_00423
soroti_collection_00050	2017-01-10	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-01-13	IA	1	remove	MORPHO	none	3	3	Culex sp.	1.717417	1	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00424
soroti_collection_00050	2017-01-10	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-01-13	IA	1	remove	MORPHO	none	3	3	Culex sp.	1.717417	1	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00425
soroti_collection_00050	2017-01-10	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-01-13	IA	1	remove	MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	28	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00426
soroti_collection_00105	2017-01-10	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-01-13	IA	1	remove	MORPHO	none	3	3	Mansonia genus sp.	1.717417	1	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00427
soroti_collection_00208	2017-01-14	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-01-14	IA	1	remove	MORPHO	none	0	12	Culex sp.	1.717417	6	PSC	33.736604	notEmpty	TRUE	soroti_sample_00428
soroti_collection_00208	2017-01-14	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-01-14	IA	1	remove	MORPHO	none	0	12	Culex sp.	1.717417	2	PSC	33.736604	notEmpty	TRUE	soroti_sample_00429
soroti_collection_00208	2017-01-14	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-01-14	IA	1	remove	MORPHO	none	0	12	Anopheles funestus sensu lato	1.717417	15	PSC	33.736604	notEmpty	TRUE	soroti_sample_00430
soroti_collection_00208	2017-01-14	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-01-14	IA	1	remove	MORPHO	none	0	12	Anopheles funestus sensu lato	1.717417	35	PSC	33.736604	notEmpty	TRUE	soroti_sample_00431
soroti_collection_00208	2017-01-14	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-01-14	IA	1	remove	MORPHO	none	0	12	Mansonia genus sp.	1.717417	2	PSC	33.736604	notEmpty	TRUE	soroti_sample_00432
soroti_collection_00208	2017-01-14	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-01-14	IA	1	remove	MORPHO	none	0	12	Anopheles gambiae sensu lato	1.717417	1	PSC	33.736604	notEmpty	TRUE	soroti_sample_00433
soroti_collection_00208	2017-01-14	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-01-14	IA	1	remove	MORPHO	none	0	12	Anopheles funestus sensu lato	1.717417	12	PSC	33.736604	notEmpty	TRUE	soroti_sample_00434
soroti_collection_00208	2017-01-14	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-01-14	IA	1	remove	MORPHO	none	0	12	Mansonia genus sp.	1.717417	1	PSC	33.736604	notEmpty	TRUE	soroti_sample_00435
soroti_collection_00208	2017-01-14	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-01-14	IA	1	remove	MORPHO	none	0	12	Culex sp.	1.717417	3	PSC	33.736604	notEmpty	TRUE	soroti_sample_00436
soroti_collection_00208	2017-01-14	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-01-14	IA	1	remove	MORPHO	none	0	12	Anopheles funestus sensu lato	1.717417	3	PSC	33.736604	notEmpty	TRUE	soroti_sample_00437
soroti_collection_00208	2017-01-14	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-01-14	IA	1	remove	MORPHO	none	0	12	Anopheles gambiae sensu lato	1.717417	2	PSC	33.736604	notEmpty	TRUE	soroti_sample_00438
soroti_collection_00208	2017-01-14	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-01-14	IA	1	remove	MORPHO	none	0	12	Anopheles gambiae sensu lato	1.717417	1	PSC	33.736604	notEmpty	TRUE	soroti_sample_00439
soroti_collection_00140	2017-01-14	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-01-15	IA	1	remove	MORPHO	none	1	3	Culex sp.	1.717417	3	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00440
soroti_collection_00140	2017-01-14	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-01-15	IA	1	remove	MORPHO	none	1	3	Anopheles funestus sensu lato	1.717417	10	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00441
soroti_collection_00051	2017-02-02	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-02-05	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	3	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00442
soroti_collection_00051	2017-02-02	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-02-05	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	1	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00443
soroti_collection_00051	2017-02-02	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-02-05	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	247	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00444
soroti_collection_00051	2017-02-02	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-02-05	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	26	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00445
soroti_collection_00051	2017-02-02	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-02-05	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	23	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00446
